dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
mtbench_qwen3,cactus,alpha0.35,case_010,0,ok,2.8417721518987342,3.8417721518987342,1820,474.0,0.47362869198312235,stop,False,6.3989697569049895
mtbench_qwen3,cactus,alpha0.35,case_011,0,ok,4.007326007326007,5.007326007326007,4096,819.0,0.6678876678876678,length,False,11.115145097952336
mtbench_qwen3,cactus,alpha0.35,case_012,0,ok,3.1987704918032787,4.198770491803279,4096,976.0,0.5331284153005464,length,False,13.215188681147993
mtbench_qwen3,mentored_dec,alpha0.15,case_001,0,ok,0.9651257096512571,1.965125709651257,2424,1233.0,0.16085428494187617,stop,False,16.591459394898266
mtbench_qwen3,mentored_dec,alpha0.15,case_002,0,ok,0.9321739130434783,1.9321739130434783,1110,575.0,0.15536231884057972,stop,False,7.722036225255579
mtbench_qwen3,mentored_dec,alpha0.15,case_003,0,ok,1.0133037694013303,2.0133037694013303,907,451.0,0.1688839615668884,stop,False,6.069491068832576
mtbench_qwen3,mentored_dec,alpha0.15,case_004,0,ok,1.4200913242009132,2.4200913242009134,2651,1095.0,0.23668188736681886,stop,False,14.712649464141577
mtbench_qwen3,mentored_dec,alpha0.15,case_005,0,ok,1.1778846153846154,2.1778846153846154,452,208.0,0.19631410256410256,stop,False,2.822698613628745
mtbench_qwen3,mentored_dec,alpha0.15,case_006,0,ok,1.5415162454873645,2.5415162454873643,3519,1385.0,0.25691937424789413,stop,False,18.715990229975432
mtbench_qwen3,mentored_dec,alpha0.15,case_007,0,ok,1.2211382113821139,2.221138211382114,4096,1845.0,0.2035230352303523,length,False,24.952620090916753
mtbench_qwen3,mentored_dec,alpha0.15,case_008,0,ok,1.4742807323452485,2.4742807323452487,2837,1147.0,0.24571345539087475,stop,False,15.437883116770536
mtbench_qwen3,mentored_dec,alpha0.15,case_009,0,ok,1.8923076923076922,2.8923076923076922,562,195.0,0.3153846153846154,stop,False,2.6639605220407248
mtbench_qwen3,mentored_dec,alpha0.15,case_010,0,ok,1.2606177606177607,2.2606177606177607,2343,1036.0,0.2101029601029601,stop,False,13.939854124095291
mtbench_qwen3,mentored_dec,alpha0.15,case_011,0,ok,0.9867812293456708,1.9867812293456708,3007,1513.0,0.16446353822427848,stop,False,20.376996433828026
mtbench_qwen3,mentored_dec,alpha0.15,case_012,0,ok,1.1317957166392092,2.131795716639209,2589,1214.0,0.1886326194398682,stop,False,16.326982693746686
mtbench_qwen3,mentored_dec,alpha0.35,case_001,0,ok,1.0639386189258313,2.0639386189258313,2420,1173.0,0.1773231031543052,stop,False,15.786699772812426
mtbench_qwen3,mentored_dec,alpha0.35,case_002,0,ok,0.9533527696793003,1.9533527696793003,1339,686.0,0.1588921282798834,stop,False,9.225136523135006
mtbench_qwen3,mentored_dec,alpha0.35,case_003,0,ok,1.2078189300411524,2.207818930041152,1072,486.0,0.20130315500685872,stop,False,6.5494301919825375
mtbench_qwen3,mentored_dec,alpha0.55,case_001,0,ok,1.0085714285714287,2.008571428571429,2110,1050.0,0.1680952380952381,stop,False,14.0878148060292
mtbench_qwen3,mentored_dec,alpha0.55,case_002,0,ok,1.0783316378433367,2.0783316378433367,2042,983.0,0.17972193964055613,stop,False,13.20406449586153
mtbench_qwen3,mentored_dec,alpha0.55,case_003,0,ok,1.1868686868686869,2.186868686868687,867,396.0,0.1978114478114478,stop,False,5.338816779665649
mtbench_qwen3,mentored_dec,alpha0.75,case_001,0,ok,1.1007887817703768,2.100788781770377,2398,1141.0,0.1834647969617295,stop,False,15.344769577961415
mtbench_qwen3,mentored_dec,alpha0.75,case_002,0,ok,1.0252100840336134,2.0252100840336134,1204,595.0,0.17086834733893558,stop,False,7.992097953800112
mtbench_qwen3,mentored_dec,alpha0.75,case_003,0,ok,1.3408360128617363,2.340836012861736,727,311.0,0.22347266881028938,stop,False,4.205554550979286
mtbench_qwen3,mentored_dec,alpha0.75,case_004,0,ok,1.7520259319286873,2.7520259319286873,1697,617.0,0.29200432198811455,stop,False,8.31002000020817
mtbench_qwen3,mentored_dec,alpha0.75,case_005,0,ok,1.7651515151515151,2.765151515151515,731,264.0,0.29419191919191917,stop,False,3.5717834820970893
mtbench_qwen3,mentored_dec,alpha0.75,case_006,0,ok,1.9125177809388336,2.912517780938834,4096,1406.0,0.3187529634898056,length,False,19.03073913604021
mtbench_qwen3,mentored_dec,alpha0.75,case_007,0,ok,1.6216389244558258,2.6216389244558256,4096,1562.0,0.27027315407597097,length,False,21.13388473400846
mtbench_qwen3,mentored_dec,alpha0.75,case_008,0,ok,1.8061643835616439,2.8061643835616437,4096,1460.0,0.301027397260274,length,False,19.76212295796722
mtbench_qwen3,mentored_dec,alpha0.75,case_009,0,ok,2.0047169811320753,3.0047169811320753,638,212.0,0.3341194968553459,stop,False,2.891213566996157
mtbench_qwen3,mentored_dec,alpha0.75,case_010,0,ok,1.3733509234828496,2.3733509234828496,1798,758.0,0.22889182058047494,stop,False,10.195478626061231
mtbench_qwen3,mentored_dec,alpha0.75,case_011,0,ok,1.1409090909090909,2.1409090909090907,2354,1100.0,0.19015151515151515,stop,False,14.821490874979645
mtbench_qwen3,mentored_dec,alpha0.75,case_012,0,ok,1.4264990328820115,2.4264990328820115,2510,1034.0,0.2377498388136686,stop,False,13.932779652997851
mtbench_qwen3,r_fuzzy,alpha0.03,case_001,0,ok,0.9431920649233544,1.9431920649233545,2154,1109.0,0.15719867748722574,stop,False,14.914321925956756
mtbench_qwen3,r_fuzzy,alpha0.03,case_002,0,ok,0.8481375358166189,1.848137535816619,1291,698.0,0.1413562559694365,stop,False,9.383679341059178
mtbench_qwen3,r_fuzzy,alpha0.03,case_003,0,ok,1.062015503875969,2.062015503875969,797,387.0,0.17700258397932817,stop,False,5.222262379247695
mtbench_qwen3,r_fuzzy,alpha0.03,case_004,0,ok,1.38205499276411,2.38205499276411,1647,691.0,0.23034249879401833,stop,False,9.29886673623696
mtbench_qwen3,r_fuzzy,alpha0.03,case_005,0,ok,1.3885714285714286,2.388571428571429,419,175.0,0.23142857142857143,stop,False,2.388982448261231
mtbench_qwen3,r_fuzzy,alpha0.03,case_006,0,ok,1.4631578947368422,2.463157894736842,3511,1425.0,0.24385964912280703,stop,False,19.25308721838519
mtbench_qwen3,r_fuzzy,alpha0.03,case_007,0,ok,1.0929994890137966,2.0929994890137964,4096,1957.0,0.18216658150229945,length,False,26.46565070003271
mtbench_qwen3,r_fuzzy,alpha0.03,case_008,0,ok,1.4731442365721183,2.4731442365721183,4096,1657.0,0.2455240394286864,length,False,22.386060616001487
mtbench_qwen3,r_fuzzy,alpha0.03,case_009,0,ok,1.8555555555555556,2.8555555555555556,770,270.0,0.30925925925925923,stop,False,3.671475226059556
mtbench_qwen3,r_fuzzy,alpha0.03,case_010,0,ok,1.1349134001823153,2.1349134001823153,2343,1097.0,0.18915223336371922,stop,False,14.782182425260544
mtbench_qwen3,r_fuzzy,alpha0.03,case_011,0,ok,1.001516300227445,2.001516300227445,2639,1319.0,0.16691938337124085,stop,False,17.74355634720996
mtbench_qwen3,r_fuzzy,alpha0.03,case_012,0,ok,1.0979192166462668,2.097919216646267,3429,1634.0,0.18298653610771115,stop,False,22.057940828148276
mtbench_qwen3,r_fuzzy,alpha0.08,case_001,0,ok,0.9003516998827668,1.9003516998827668,1622,853.0,0.15005861664712777,stop,False,11.453594035003334
mtbench_qwen3,r_fuzzy,alpha0.08,case_002,0,ok,0.9744897959183674,1.9744897959183674,1547,784.0,0.16241496598639457,stop,False,10.543146383948624
mtbench_qwen3,r_fuzzy,alpha0.08,case_003,0,ok,1.2459016393442623,2.2459016393442623,547,244.0,0.20765027322404372,stop,False,3.3089987407438457
mtbench_qwen3,r_fuzzy,alpha0.15,case_001,0,ok,0.9418282548476454,1.9418282548476453,3506,1805.0,0.1569713758079409,stop,False,24.370760323945433
mtbench_qwen3,r_fuzzy,alpha0.15,case_002,0,ok,1.2844036697247707,2.284403669724771,1244,545.0,0.21406727828746178,stop,False,7.3290638299658895
mtbench_qwen3,r_fuzzy,alpha0.15,case_003,0,ok,1.2656934306569343,2.2656934306569343,1553,685.0,0.21094890510948905,stop,False,9.224109929986298
mtbench_qwen3,r_fuzzy,alpha0.15,case_004,0,ok,1.7952029520295203,2.7952029520295203,3031,1084.0,0.29920049200492005,stop,False,14.613663057796657
mtbench_qwen3,r_fuzzy,alpha0.15,case_005,0,ok,1.5494505494505495,2.5494505494505493,695,273.0,0.25824175824175827,stop,False,3.6975193987600505
mtbench_qwen3,r_fuzzy,alpha0.15,case_006,0,ok,1.6859838274932615,2.6859838274932617,3987,1484.0,0.28099730458221023,stop,False,20.06596121797338
mtbench_qwen3,r_fuzzy,alpha0.15,case_007,0,ok,1.5930379746835444,2.5930379746835444,4096,1580.0,0.2655063291139241,length,False,21.32851372100413
mtbench_qwen3,r_fuzzy,alpha0.15,case_008,0,ok,1.8470233609645819,2.847023360964582,3779,1327.0,0.3078372268274303,stop,False,17.95026820106432
mtbench_qwen3,r_fuzzy,alpha0.15,case_009,0,ok,1.8473520249221185,2.8473520249221185,915,321.0,0.3078920041536864,stop,False,4.355637330096215
mtbench_qwen3,r_fuzzy,alpha0.15,case_010,0,ok,1.3343605546995378,2.334360554699538,1516,649.0,0.2223934257832563,stop,False,8.742291721981019
mtbench_qwen3,r_fuzzy,alpha0.15,case_011,0,ok,1.2466039707419019,2.246603970741902,2149,957.0,0.20776732845698362,stop,False,12.87474603485316
mtbench_qwen3,r_fuzzy,alpha0.15,case_012,0,ok,1.2508361204013378,2.250836120401338,2693,1196.0,0.2084726867335563,stop,False,16.090551434084773
mtbench_qwen3,r_fuzzy,alpha0.25,case_001,0,ok,1.4695340501792116,2.4695340501792113,2065,837.0,0.24492234169653523,stop,False,11.270785799250007
mtbench_qwen3,r_fuzzy,alpha0.25,case_002,0,ok,1.6627906976744187,2.662790697674419,1146,430.0,0.2771317829457364,stop,False,5.800731761846691
mtbench_qwen3,r_fuzzy,alpha0.25,case_003,0,ok,2.152941176470588,3.152941176470588,267,85.0,0.3588235294117647,stop,False,1.1931017828173935
mtbench_qwen3,r_fuzzy,alpha0.25,case_004,0,ok,2.443697478991597,3.443697478991597,4096,1190.0,0.4072829131652661,length,False,16.112736789043993
mtbench_qwen3,r_fuzzy,alpha0.25,case_005,0,ok,1.848360655737705,2.848360655737705,693,244.0,0.30806010928961747,stop,False,3.3077629739418626
mtbench_qwen3,r_fuzzy,alpha0.25,case_006,0,ok,2.19921875,3.19921875,4096,1280.0,0.3665364583333333,length,False,17.30911689810455
mtbench_qwen3,r_fuzzy,alpha0.25,case_007,0,ok,1.8280386740331491,2.828038674033149,4096,1448.0,0.3046731123388582,length,False,19.608548969961703
mtbench_qwen3,r_fuzzy,alpha0.25,case_008,0,ok,2.230283911671924,3.230283911671924,4096,1268.0,0.37171398527865407,length,False,17.134511061012745
mtbench_qwen3,r_fuzzy,alpha0.25,case_009,0,ok,2.4579918032786887,3.4579918032786887,3376,976.0,0.40966530054644806,stop,False,13.207401564810425
mtbench_qwen3,r_fuzzy,alpha0.25,case_010,0,ok,1.781563126252505,2.7815631262525047,2775,998.0,0.2969271877087508,stop,False,13.4496687380597
mtbench_qwen3,r_fuzzy,alpha0.25,case_011,0,ok,1.4104104104104105,2.4104104104104103,2409,999.0,0.2350684017350684,stop,False,13.447824758011848
mtbench_qwen3,r_fuzzy,alpha0.25,case_012,0,ok,1.8111273792093705,2.8111273792093705,1919,683.0,0.30185456320156173,stop,False,9.199107571039349
mtbench_qwen3,spec_casc_opt,alpha0.05,case_001,0,ok,1.0770901194353963,2.0770901194353963,1914,921.0,0.17951501990589938,stop,False,12.373670159839094
mtbench_qwen3,spec_casc_opt,alpha0.05,case_002,0,ok,1.1200631911532386,2.1200631911532386,1341,633.0,0.18667719852553977,stop,False,8.51687930477783
mtbench_qwen3,spec_casc_opt,alpha0.05,case_003,0,ok,1.355263157894737,2.355263157894737,1431,608.0,0.22587719298245615,stop,False,8.194100793916732
mtbench_qwen3,spec_casc_opt,alpha0.05,case_004,0,ok,2.129032258064516,3.129032258064516,1842,589.0,0.3548387096774194,stop,False,7.926415340043604
mtbench_qwen3,spec_casc_opt,alpha0.05,case_005,0,ok,2.432926829268293,3.432926829268293,563,164.0,0.4054878048780488,stop,False,2.241956594865769
mtbench_qwen3,spec_casc_opt,alpha0.05,case_006,0,ok,2.0643231114435303,3.0643231114435303,4096,1337.0,0.34405385190725507,length,False,18.085484008770436
mtbench_qwen3,spec_casc_opt,alpha0.05,case_007,0,ok,1.7155172413793103,2.7155172413793105,4096,1508.0,0.2859195402298851,length,False,20.37732577789575
mtbench_qwen3,spec_casc_opt,alpha0.05,case_008,0,ok,1.9758713136729222,2.975871313672922,3331,1119.0,0.3293118856121537,stop,False,15.103441598825157
mtbench_qwen3,spec_casc_opt,alpha0.05,case_009,0,ok,2.640490797546012,3.640490797546012,2966,815.0,0.440081799591002,stop,False,11.015335232950747
mtbench_qwen3,spec_casc_opt,alpha0.05,case_010,0,ok,1.5387205387205387,2.538720538720539,2261,891.0,0.2564534231200898,stop,False,11.993858235888183
mtbench_qwen3,spec_casc_opt,alpha0.05,case_011,0,ok,1.4094420600858368,2.409442060085837,2806,1165.0,0.23490701001430614,stop,False,15.702251105103642
mtbench_qwen3,spec_casc_opt,alpha0.05,case_012,0,ok,1.5467980295566504,2.5467980295566504,3103,1218.0,0.25779967159277506,stop,False,16.419954891316593
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_001,0,ok,1.0545454545454545,2.0545454545454547,2261,1100.0,0.17575757575757575,stop,False,14.78444477589801
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_002,0,ok,1.2708058124174373,2.2708058124174375,1718,757.0,0.21180096873623955,stop,False,10.173073104117066
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_003,0,ok,1.3744444444444444,2.3744444444444444,2138,900.0,0.22907407407407407,stop,False,12.109907718375325
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_004,0,ok,1.8078668683812404,2.8078668683812404,1857,661.0,0.30131114473020676,stop,False,8.904643048997968
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_005,0,ok,1.7706422018348624,2.770642201834862,1206,436.0,0.29510703363914376,stop,False,5.881027042865753
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_006,0,ok,1.9696071163825055,2.9696071163825053,4007,1349.0,0.3282678527304176,stop,False,18.22512987209484
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_007,0,ok,1.465382299819386,2.465382299819386,4096,1661.0,0.244230383303231,length,False,22.44952412880957
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_008,0,ok,1.9781818181818183,2.9781818181818185,4096,1375.0,0.3296969696969697,length,False,18.60085182962939
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_009,0,ok,1.702127659574468,2.702127659574468,380,141.0,0.28368794326241137,stop,False,1.9459207053296268
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_010,0,ok,1.53502538071066,2.53502538071066,2498,985.0,0.25583756345177666,stop,False,13.262069775722921
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_011,0,ok,1.2466960352422907,2.246696035242291,2549,1135.0,0.2077826725403818,stop,False,15.30221616011113
mtbench_qwen3,spec_casc_opt,alphaneg0.02,case_012,0,ok,1.3004451038575668,2.300445103857567,3102,1348.0,0.2167408506429278,stop,False,18.161436479073018
mtbench_qwen3,spec_casc_opt,alphaneg0.1,case_001,0,ok,1.1227642276422765,2.1227642276422767,2612,1230.0,0.18712737127371273,stop,False,16.54955499060452
mtbench_qwen3,spec_casc_opt,alphaneg0.1,case_002,0,ok,0.9977777777777778,1.9977777777777779,1799,900.0,0.1662962962962963,stop,False,12.107856671791524
mtbench_qwen3,spec_casc_opt,alphaneg0.1,case_003,0,ok,1.2798353909465021,2.279835390946502,553,243.0,0.21330589849108367,stop,False,3.2976885279640555
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_001,0,ok,0.9401631912964642,1.940163191296464,2141,1103.0,0.15669386521607737,stop,False,14.813534819055349
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_002,0,ok,0.9773123909249564,1.9773123909249564,1134,573.0,0.16288539848749273,stop,False,7.710930512752384
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_003,0,ok,1.1290983606557377,2.1290983606557377,1040,488.0,0.18818306010928962,stop,False,6.576627030968666
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_004,0,ok,1.5802997858672376,2.5802997858672376,2411,934.0,0.2633832976445396,stop,False,12.5697339810431
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_005,0,ok,1.5555555555555556,2.5555555555555554,734,288.0,0.25925925925925924,stop,False,3.8932369179092348
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_006,0,ok,1.6323907455012854,2.6323907455012856,4096,1556.0,0.27206512425021423,length,False,21.027224535122514
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_007,0,ok,1.116795865633075,2.116795865633075,4096,1935.0,0.18613264427217915,length,False,26.16404295898974
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_008,0,ok,1.6334405144694535,2.6334405144694535,4096,1555.0,0.2722400857449089,length,False,21.001516910269856
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_009,0,ok,2.2752293577981653,3.2752293577981653,712,218.0,0.37920489296636084,stop,False,2.978760011959821
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_010,0,ok,1.2169421487603307,2.2169421487603307,1072,484.0,0.2028236914600551,stop,False,6.527404715772718
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_011,0,ok,1.0635888501742161,2.063588850174216,2370,1148.0,0.17726480836236932,stop,False,15.438168148044497
mtbench_qwen3,spec_casc_opt,alphaneg0.3,case_012,0,ok,1.1510177281680893,2.1510177281680893,3277,1523.0,0.1918362880280149,stop,False,20.548498527146876
mtbench_qwen3,spec_casc_tok,alpha0.15,case_001,0,ok,0.9203899268887084,1.9203899268887084,2365,1231.0,0.15339832114811805,stop,False,16.55929220141843
mtbench_qwen3,spec_casc_tok,alpha0.15,case_002,0,ok,0.8637236084452975,1.8637236084452975,970,521.0,0.14395393474088292,stop,False,7.010184032376856
mtbench_qwen3,spec_casc_tok,alpha0.15,case_003,0,ok,1.0178571428571428,2.017857142857143,1131,560.0,0.16964285714285715,stop,False,7.539585839956999
mtbench_qwen3,spec_casc_tok,alpha0.15,case_004,0,ok,1.2978303747534516,2.2978303747534516,1163,507.0,0.21630506245890863,stop,False,6.816788497846574
mtbench_qwen3,spec_casc_tok,alpha0.15,case_005,0,ok,1.444043321299639,2.444043321299639,678,277.0,0.24067388688327315,stop,False,3.7502295030280948
mtbench_qwen3,spec_casc_tok,alpha0.15,case_006,0,ok,1.5738529226901319,2.573852922690132,4096,1591.0,0.26230882044835535,length,False,21.527096144855022
mtbench_qwen3,spec_casc_tok,alpha0.15,case_007,0,ok,1.122279792746114,2.122279792746114,4096,1930.0,0.18704663212435232,length,False,26.071691509801894
mtbench_qwen3,spec_casc_tok,alpha0.15,case_008,0,ok,1.4203730272596844,2.4203730272596844,3375,1394.0,0.23672883787661406,stop,False,18.795504515059292
mtbench_qwen3,spec_casc_tok,alpha0.15,case_009,0,ok,1.9230769230769231,2.9230769230769234,454,156.0,0.32051282051282054,stop,False,2.145092295948416
mtbench_qwen3,spec_casc_tok,alpha0.15,case_010,0,ok,1.1440860215053763,2.1440860215053763,2992,1395.0,0.1906810035842294,stop,False,18.80884536774829
mtbench_qwen3,spec_casc_tok,alpha0.15,case_011,0,ok,0.9563636363636364,1.9563636363636365,2689,1375.0,0.1593939393939394,stop,False,18.50283377012238
mtbench_qwen3,spec_casc_tok,alpha0.15,case_012,0,ok,1.040920716112532,2.040920716112532,2395,1173.0,0.17348678601875533,stop,False,15.764866868034005
mtbench_qwen3,spec_casc_tok,alpha0.35,case_001,0,ok,0.884083044982699,1.8840830449826989,2179,1156.0,0.14734717416378315,stop,False,15.523676190990955
mtbench_qwen3,spec_casc_tok,alpha0.35,case_002,0,ok,0.8584758942457231,1.8584758942457231,1194,643.0,0.14307931570762053,stop,False,8.631269904784858
mtbench_qwen3,spec_casc_tok,alpha0.35,case_003,0,ok,1.0120481927710843,2.0120481927710845,1170,581.0,0.1686746987951807,stop,False,7.813350192736834
mtbench_qwen3,spec_casc_tok,alpha0.55,case_001,0,ok,0.9511434511434511,1.9511434511434511,1878,962.0,0.15852390852390852,stop,False,12.920139448717237
mtbench_qwen3,spec_casc_tok,alpha0.55,case_002,0,ok,0.9557142857142857,1.9557142857142857,1368,700.0,0.15928571428571428,stop,False,9.403347284998745
mtbench_qwen3,spec_casc_tok,alpha0.55,case_003,0,ok,1.0120481927710843,2.0120481927710845,1170,581.0,0.1686746987951807,stop,False,7.81969439284876
mtbench_qwen3,spec_casc_tok,alpha0.8,case_001,0,ok,0.9590017825311943,1.9590017825311943,2199,1122.0,0.1598336304218657,stop,False,15.096430745907128
mtbench_qwen3,spec_casc_tok,alpha0.8,case_002,0,ok,1.0876847290640395,2.0876847290640397,2118,1015.0,0.1812807881773399,stop,False,13.663186392746866
mtbench_qwen3,spec_casc_tok,alpha0.8,case_003,0,ok,0.9963570127504554,1.9963570127504555,1097,549.0,0.1660595021250759,stop,False,7.391612159088254
mtbench_qwen3,spec_casc_tok,alpha0.8,case_004,0,ok,1.5328054298642535,2.5328054298642533,2240,884.0,0.2554675716440422,stop,False,11.893005925230682
mtbench_qwen3,spec_casc_tok,alpha0.8,case_005,0,ok,1.4051724137931034,2.405172413793103,559,232.0,0.23419540229885058,stop,False,3.1514795320108533
mtbench_qwen3,spec_casc_tok,alpha0.8,case_006,0,ok,1.7453703703703705,2.7453703703703702,2966,1080.0,0.2908950617283951,stop,False,14.569136609323323
mtbench_qwen3,spec_casc_tok,alpha0.8,case_007,0,ok,1.1701112877583466,2.1701112877583464,4096,1887.0,0.19501854795972443,length,False,25.48189498577267
